168.5643 	DATA 	Keypress: p
168.5922 	EXP 	trial_response_display: text = 'not p'
168.6451 	DATA 	Keypress: o
168.6756 	EXP 	trial_response_display: text = 'not po'
168.7621 	DATA 	Keypress: s
168.8253 	EXP 	trial_response_display: text = 'not pos'
168.8984 	DATA 	Keypress: s
168.9589 	EXP 	trial_response_display: text = 'not poss'
169.0677 	DATA 	Keypress: i
169.1124 	EXP 	trial_response_display: text = 'not possi'
169.2457 	DATA 	Keypress: b
169.2772 	EXP 	trial_response_display: text = 'not possib'
169.3139 	DATA 	Keypress: l
169.3502 	EXP 	trial_response_display: text = 'not possibl'
169.4665 	DATA 	Keypress: e
169.5090 	EXP 	trial_response_display: text = 'not possible'
169.5469 	DATA 	Keypress: space
169.5944 	EXP 	trial_response_display: text = 'not possible '
169.6497 	DATA 	Keypress: t
169.6945 	EXP 	trial_response_display: text = 'not possible t'
169.7456 	DATA 	Keypress: o
169.7946 	EXP 	trial_response_display: text = 'not possible to'
169.8726 	DATA 	Keypress: space
169.9121 	EXP 	trial_response_display: text = 'not possible to '
170.3184 	DATA 	Keypress: d
170.3667 	EXP 	trial_response_display: text = 'not possible to d'
170.4013 	DATA 	Keypress: e
170.4317 	EXP 	trial_response_display: text = 'not possible to de'
170.5071 	DATA 	Keypress: l
170.5805 	EXP 	trial_response_display: text = 'not possible to del'
170.5885 	DATA 	Keypress: e
170.6425 	EXP 	trial_response_display: text = 'not possible to dele'
170.7195 	DATA 	Keypress: t
170.7749 	EXP 	trial_response_display: text = 'not possible to delet'
170.8367 	DATA 	Keypress: e
170.8699 	EXP 	trial_response_display: text = 'not possible to delete'
172.6396 	EXP 	New trial (rep=0, index=11): OrderedDict([('TrialID', 31), ('Word', 'flor'), ('FileName', 'Stimuli/Sounds/flor.wav')])
172.6706 	EXP 	trial_word: autoDraw = False
172.6706 	EXP 	trial_response_display: autoDraw = False
172.6706 	EXP 	trial_fixation: autoDraw = False
172.6706 	EXP 	trial_word: autoDraw = False
172.6706 	EXP 	trial_response_display: autoDraw = False
172.6706 	EXP 	trial_word: text = '[Testing sound: flor]'
172.6706 	EXP 	trial_response_display: text = ''
172.6706 	EXP 	trial_fixation: autoDraw = True
173.6411 	EXP 	trial_word: autoDraw = True
173.6411 	EXP 	trial_response_display: autoDraw = True
